간격	Space, gap, interval
감쪽같다	To be perfect, just as before
갖추다	To prepare, equip
건전하다	To be healthy
겪다	To suffer, experience
계기	Opportunity, chance
고민	Concern
구직자	Job seeker
귀천	High and low
대리 운전	Designated driver, substitute for drunk driver
도구	Tool, instrument
득남	Birth of a son
마치다	To complete, finish
면접	Interview
물가	Price
방황	Wandering, roaming
보람	Worth, usefulness
보수	Reward, pay
불황	Depression, recession
상반기	First half
상승	Upward tendency
생계 수단	Means of living
수면	Sleep
시력	Capability
신입 사원	New employee
심술	Ill nature, perverseness
연휴	Consecutive holidays
완치되다	To be healed
완치하다	To heal
요구하다	To request, claim
임금	Wages
입맛	Taste, appetite
자본	Capital, fund
자아실현	Self-realization
장기 자랑	Talent show
전문성	Specialty
제대	Discharge from military service
직업관	Occupational consciousness
직업의식	Occupational consciousness 2
진로	One's path in life
쪼들리다	To be pressed for money
찜통더워	Steamer
치매	Dementia
칠전팔기	Tireless struggle with adversity
폭설	Heavy snow
한창	Height, peak
등기 소포	Registered parcel
계층	Social class
양반	Gentleman
노비	Slave
천민	Lower class
영역	Domain
상견례	Interview meeting
쪼들리다	To be distressed
돈에 쪼들리다	To be pinched for money
빚에 쪼들리다	To be harassed by debts
가난에 쪼들리다	To be distressed by poverty
살림에 쪼들리다	To be badly off
빚쟁이에게 쪼들리다	To be harassed by debt collectors
사채	Corporate bond
진로를 선택하다	To choose a career
진로를 결정하다	To decide on a career
진로를 정하다	To set one's course
진로를 바꾸다	To change careers
의논하다	To discuss
금전적	Monetarily
철이 없다	To be immature
택하다	To choose
수강 신청	Class application
중독자	Addict
시열을 당하다	To be struck
차이다	To be kicked
차다	To kick
일쑤다	To be frequent
의견차이	Difference in opinion
야근	Night shift
표면	Surface
평균 기온	Average temperature
유래	Origin
유발하다	To induce
현상	Phenomenon
꾸준히	Steadily
전반	First half
후반	Last half
초래하다	To result in
해수면	Sea level
상승하다	To rise
멸종위기에 처하다	To be endangered
북극곰	Polar bear
펭귄	Penguin
식물	Plants
사막	Desert
해안	Seashore
빙하	Glacier
근본적이다	To be fundamental
환경 친화적	Eco friendly
수증기	Water vapour
남극	South Pole
북극	North Pole
강수량	Amount of rainfall
곡식	Grace
공해	Open sea
농약	Pesticides
배출권	Emission rate
온실가스	Greenhouse gas
대기권	Atmosphere
생물체	Organism
빈부격차	Gap between rich and poor
흡수하다	To absorb
생존하다	To survive
감촉	Touch
과다	To be in excess
방출하다	To discharge
추진하다	To push through with something
기체	Gas
협약	Treaty, convention
부담	Burden
거래권	Trading right
복사열	Radiant heat
적외선	Infrared lines
선진국	Developed country
후진국	Underdeveloped country
자연보호	Nature conservation
환경오염	Environmental pollution
불투명하다	To be opaque
참들다	To listen
프로 게이머	Pro-gamer
니코틴	Nicotine
간격	Interval, space
귀천이 없다	To be equal
긍지	Pride
천하다	To be lowly, humble, vugar
