가꾸다	To make oneself up
가리다	To be particular about food
고민하다	To worry
공중도덕	Public morality, etiquette
기준	Standard
꾀하다	To plan, scheme
남아프리카	South Africa
내면	Interior
놀이동산	Amusement park
다이어트	Diet
담변하다	To reply
만회하다	To recover, revive
미루다	To postpone
부작용	Side effect
부진	Dullness, depression, inactivity
선호하다	To prefer
성인병	Geriatric disease
성패	Success and failure
성형수술	Plastic surgery
수준급	High level
쉴 새 없이	Constantly
시민의식	Civil sense
영업 실적	Results of operations
예보하다	To forecast
오동통하다	To be short and chubby
외모	Appearance
자살(하다)	To commit suicide
좌우하다	To influence, control
집중 호우	Heavy rain
참고	Consultation
청년 실업	Youth unemployment
체형	Physique
치수	Measurement
편식	Unbalanced diet
필수 요소	Essential fact
환율	Exchange rate
활력	Energy, vitality
신형	New type
청첩장	Invitation
노후	Old age
신붓감	Prospective wife
두툼하다	To be thick
뺨	Cheek
미인	Beauty
부작용이 있다	To have side effects
부작용이 생기다	To have side effects occur
부작용이 따르다	To have different side effects
부작용을 낳다	To produce side effects
부작용으로	Through side effects
꽃을 가꾸다	To grow flowers
정원을 가꾸다	To take care fo the garden
외모를 가꾸다	To take care of one's appearance
전통문화를 가꾸다	To cultivate traditional culture
통계청	National statistics office
기상청	Meteological administration
운명	Fate
흥행	Box office
통일	Unification
경기불황	Recession
매출 상승	Sales rise
악녀	Evil lady
유럽공동제	EU
찌우다	To make something fat
살이 오르다	To put on weight
살이 찌다	To put on weight 2
살이 타다	To have fat burnt
살을 태우다	To burn fat
관용어	Idioms
용의자	Suspect
피의자	Suspect 2
허리띠를 졸라매다	To save money
시곗줄	Pocket watch
머리빗	Hair comb
시치마를 떼다	To deny something
무척	Very
자라다	To grow up
순간	Moment
미신	Supersition
괜히	Uslessly
가슴이 뜨끔하다	To feel guilty
간이 콩알만 해지다	To be really scared
감명 깊다	To be impressive
잘리다	To grow
광장	Plaza
뜨끔하다	To prick
간	Liver
콩알	Bean
양심	Conscience
쇼윈도	Show window
눈독을 들이고 있다	Constantly desire something
눈여겨 보다	To watch carefully, keep an eye on
휠체어	Wheelchair
마음을 먹다	To be really determined
뜸을 들이다	To keep something in, hold off on something
들르다	To drop in at
진열되다	To be put on display
용기가 나다	To be encouraged
불가사의	Mysterious
제도	Group of islands
삼각	Triangle
척	Boat counter
화물선	Cargo ship
쥐도 새도 모르게	No one knows
