과거	Joseon dynasty state entry examination
기발하다	To be unconventional
대기만성	Great talents mature late
더디다	To be tardy
동네	Village
동아시아	East Asia
두뇌	Brains
뒤처지다	To be left behind, fall behind
떡입	A seed leaf
떼다	To deduct, detach, seperate, learn everything
뚫다	To drill, clear
마을	Village 2
무용수	Dancer
바가지	Gourd dipper, unreasonable price
벼슬	Government post
벽	Wall, partition
서당	Village schoolhouse
소질	Aptitude, markings
속도	Speed
송곳	An awl
실력	Ability, capability
여기다	To think, consider
원서	Application form
장원급제	Highest passing mark in state exam
재촉하다	To press, urge (positive)
제자리걸음	A stalemate
지원하다	To apply
짓다	To make, build
채근하다	To urge, demand (negative)
통역	Interpretation
한심하다	To be hopeless
확정	Decision, conclusion
황소	Bull
훈장님	Schoolmaster
훗날	Some other day
구멍	Hole
차라리	Just as soon as
하나만 알고 모른다	To only know one side of the story
될성부른 나무는 떡잎부터 알아본다	Genius shows itself even in childhood
일찍 핀 꽃은 일찍 지는다	Early flowers bloom early
유창하게	Fluently
걸음	Pace
감각	5 Senses
수준	Level
속상하다	To be upset
시각	Sense of sight
청각	Sense of hearing
후각	Sense of smell
미각	Sense of taste
촉각	Sense of touch
기관	Institution
유행	Fashion
시대	Era
소질	Talent, aptitude from birth
건전지	Battery
재능	Really good talent for something from birth
남다르다	To be extraordinary
회의	Meeting
견다	To stand
범위	Range
알파벳	Alphabet
구구단	Times tables
천자문	Thousand character classic (text)
승낙하다	To consent
하수도	Sewer
변기	Toilet
굴뚝	Chimney
입시관문	Entrance exam
대	:
치열하다	To be intense
공사	Construction
업체	Company
이자	Interest (money)
실질적이다	To be substantial
제출	Submission
조리 있다	To be coherent
근거	Evidence
형식을 지키다	To keep one's format, type
사황	Situation
구분하다	To differentiate
전달하다	To deliver
논리적이다	To be logical
설튼력이 있다	To have a sense of organisation
겉모습	Appearance
중요성	Importance
질서	Order
강해지다	To become strong
제기되다	To be raised, brought up
논란	Argument
중세	Middle Ages
총살형	Firing Squad execution
교소형	Hanging
천사같다	Like an angel
항의하다	To protest
오히려	Rather
이어지다	To follow
제시되다	To be presented
깔끔하다	To be appropriate
적절하다	To be appropriate for
요약하다	To summarize
제안하다	To propose
전망하다	Outlook, prediction
일반적이다	To be typical
진술하다	To make a statement
인용하다	To quote
구체적이다	To be concrete
경쟁력	Competitiveness
스펙	Specification
평균 연령	Average age
짐작하다	To guess
생물 모방 공학	Genetic biomedical engineering
살펴보다	To examine
진화	Evolution
생명체	Organism
풍요롭다	To be fertile, productive
존중	Respect
슴성	Nature, habit
지나치다	To be excessive
판단하다	To judge
해고되다	To be fired
소각장	Incineration
설치	Installation
소각장을 세우다	To establish an incineration plant
처리하다	To process, dispose
시설	Facility
인식	Recognition
실천	Practice, action
방안	Measure, plan
내면	Inside (a person)
