거리감	Feeling of distance
경계심	Wariness
작설적	Straightforward, outspoken
진솔하다	To be honest
시식회	Food tasting event
시음회	Beverage tasting event
출시하다	To launch, release
출시되다	To be launched, released
타깃	Target
홍보하다	To promote
경품	Giveaway
경쾌하다	To be cheerful
동호회	Club, society
무미건조하다	To be dry, boring
근황	Recent condition
고리타분하다	To be stuffy
장황하다	To be lengthy
지시하다	To instruct
융통성	Flexibility
구체적	Concrete
이직	Changing jobs
제의	Offer, proposal
중얼거리다	To mutter to oneself
사죄하다	To apologize (for something)
불쾌하다	To be unpleasant
호감	Good feeling
느긋하다	To be relaxed, carefree
천생연분	Match made in heaven
교외	Suburb
벌금	Fine
속삭이다	To whisper
긍정하다	To acknowledge
후보	Candidate
존중하다	To respect
말끝	End of speech
속이 터지다	To be convulsed with anger
배송	Shipping
귓등으로 듣다	To pretend to listen
말꼬리를 잡다	To twist one's words
세대간	Generation
맞장구를 치다	To chime in
호응을 하다	To respond positively
호감	Good feeling
비호감	Bad feeling
달빛이 비치다	Moon shining brightly
촛불	Candle light
진로	Career
한적하다	To be quiet
공식적이다	To be official
아늑하다	To be cozy
마당	Garden
다듬다	To trim
더듬다	To grope, fumble
돌려 말하다	Roundabout way of speaking
시식하다	To sample
고지식하다	To be unflexible, rigid
추상적	Abstract
제안	Proposal
중소기업	Medium sized business
꼰대	Slang for old-fashioned
유쾌	Delightful
성범죄	Sex crimes
성추행	Sexual harassment
성회롱	Sexual harrasment (verbal)
성폭행	Rape 2
강간	Rape
몰래카메라	Hidden camera
좌뇌	Left side of brain
우뇌	Right side of brain
꼬리	Tail
요청하다	To request
목적을 달성하다	To achieve one's goal
목적을 이루다	To acomplish one's goal
스몰 토크	Small talk
속삭이다	To whisper
말을 끊다	To cut off words
고인	Deceased
동원	Mobilization
촌놈	Bumpkin
전단지	Leaflet
미행하다	To follow
집사람	Wife
10계명	10 Commandments
억지로	With distaste
