조화	harmony
주목	attention
중앙	center, the middle
지렛대	a lever
지름길	a shortcut
질적	qualitative
참모습	the truth
출신	a person's origin
토대	a foundation
통념	a common idea, conventional wisdom
핑계	an excuse (for)
형편	circumstances
호감	a good feeling
화합	harmony
화해	reconciliation
확장	expansion
환심	favor
