줄	1. a string 2. a file
지폐	paper money
축구	football
경기	province I live in
크기	size, dimensions, magnitude
특징	a distinctive characteristic 
팀	Team 
활동	activity, action, operations
마음에 들다	To keep in mind that...
승진하다	To get a promotion
