동호회	club, society (not ..아..)
악기	Musical instrument
낚시	a fish hook, fishing
붓글씨	calligraphy (not 서..)
꽃꽂이	flower arrangement
불꽃놀이	fireworks
동물원	zoo
찜질방	korean style sauna
술집	a bar, a drinking place
수집하다	To collect
모으다	to gather something
즐기다	to enjoy, enjoy oneself
연주하다	to perform
감상하다	To show appreciation
해외여행	overseas travel
단체 여행	group travel
수학 여행	school trip
배낭 여행	backpacking
신혼 여행	honeymoon
관광지	tourist spot
관광객	tourist
안내소	information booth
안내원	a guide (person)
국립공원	national park
숙박시설	accommodations (generally)
민박	lodging, private residence temporarily taking lodgers, homestay
여관	A hotel, an inn (not 호..)
성수기	peak season
비수기	off-season
일정	itinerary
일행	A party, a troupe;
비용	costs, expenses (not 지..)
풍경	Landscape, scenery
추억	a recollection, a reminiscence, a remembrance
경험	an experience
기념품	souvenir
묵다	to stay. [to lodge (to pay to live in a place - hotel, pension, someone's place)] (not 머...)
짐을 싸다	to pack
짐을 풀다	to unpack
예약하다	to reserve
취소하다	to cancel,to withdraw,to revoke
놀이공원	an amusement park
소풍	a picnic, an excursion
