체질	constitution (physical) (몸바탕/체격)
체통	dignity (체면/품위/기품/위엄)
추세	trend (경향/흐름/유행/동향)
출신	person's origins (볼래/기원/근원)
출판	publication (상재/발행/게재)
충격	shock/impact/trauma (질겁/총돌)
충동	impulse (순간력/충격량)
취지	purpose/intent (의도/목적/목표)
측면	aspect/side (방면/면모/옆)
치안	public order (질서/공안)
치유	cure (치료)
침체	recession (경기 후퇴/불황/불경기)
침투	permeation (삼투/삼입/충만/침윤/통철)
쾌거	splendid achievement (통쾌하고 장한 행위)
타격	shock/damage (치기/일격/강타/손실/배팅)
타협	compromise (협상/협의/절충)
탈락	elimination/dropping out (퇴회)
탓	fault/because of
터전	base (근거/기초/기반)
토대	foundation (밑바탕/터전/기초)
통계	statistics
통념	common idea (속회/통설)
통증	pain (고통/아픔)
통합	integration (적분/적산)
퇴치	eradication (근멸/근절/박본/박멸)
투기	speculation (추측/억측/짐작)
투자	investment
투정	tantrum (격분/불평/성냄)
특색	distinct characteristic (특징/특성/특별)
특유	unique/peculiar (고유/특별)
