,0,1
8,결실,fruition (결과/성과/주효/주공열매)
9,결의,resolution (각오/결심/생각)
10,결핍,lack (결여/가난/궁핍)
11,결함,flaw (결점/단점/약점)
12,계기,opportunity/chance (동기/원인/근거)
13,고정관념,stereotype (선입견/편견)
14,고찰,consideration (고려/궁리/배려)
15,곤경,trouble (말썽/역경/고충)
16,공로,contribution (공적/기여/기부/공헌/기고)
17,각광,limelight (주목)
18,갈등,conflict (대립/분쟁/알력)
19,갈피,way (방향/일이나 사물의 갈래가 구별되는 어름)
20,개발,development (발달/성장/발전)
21,겨를,time (시간/새/팀)
22,견문,information/experience (식견/지식/정보/제보)
23,경쟁,competition (다툼/겨룸/대적)
24,고집,stubbornness (아집/악착/진피/외고집/생억지)
25,고충,difficulty (괴로움/어려움/곤경/장애)
26,공모,contest (모집/대결/경연/경쟁)
27,공모 (not contest),conspiracy (음모/모의/결탁)
28,가설,hypothesis (가정/가언)
29,경향,tendency (성향/추세/기질/풍조)
0,무턱대고,thoughtlessly/blindly (무작정/다짜고짜/마구:잘 헤아려 보지도 아니하고 마구.)
1,묵묵히,silently (잠자코/말없이/멍멍히/무언으로:말없이 잠잠하게.)
2,물끄러미 (+보다),(멍하니/우두커니/하염없이/멀거니:우두커니 한곳만 바라보는 모양.)
3,미처 (+불정문),that far (아직 거기까지 미치도록.)
4,번갈아,alternately (교대로/돌림으로)
5,번번이,all the time (매번/늘)
6,벌떡 (+일어나다),straight/erect
7,별반 (+부정문),particularly (별로/특별히)
8,부쩍 (+늘다/많다),remarkably
9,불현듯이,suddenly (갑자기/급작스럽게)
10,비로소,at last (그제야/마침내/드디어)
11,빠짐없이,without omission (골고루/낱낱이)
12,사뭇,quite (내내/꽤)
13,샅샅이,thoroughly (모조리/구석구석/자세히/깡그리)
14,새삼,once again/anew (새삼스레:1. 이전의 느낌이나 감정이 다시금 새롭게 2.하지 않던 일을 새로 하여 갑작스러운 느낌이 들게.)
15,선뜻,readily (선선히/선뜻이/얼른:동작이 빠르고 시원스러운 모양)
16,섣불리,rashly (성급히/솜씨가 설고 어설프게)
17,설령 (+ᄅ지라도/더라도),even though (설사)
18,설마,surely/never/by no means (그럴 리는 없겠지만)
19,성급히,hastily (성질이 급하게)
20,소폭,slightly (적은 정도로)
21,속속,one after another (계속)
22,손색없이,perfectly (다른 것과 견주어 못한 점이 없이)
23,손수,by oneself (몸소/스스로/친히: 남의 힘을 빌리지 아니하고 제 손으로 직접)
24,수시로,at any time (때때로/무시로/그때그때: 아무 때나 늘)
25,쉽사리,easily (아주 쉽게)
26,스스럼없이,without constraint (조심스럽거나 부끄러운 마음이 없이)
27,슬그머니,stealthily (살며시/조금씩:남이 알아차리지 못하게 슬며시)
28,실컷,heartily (마음대로/마냥/마음껏)
29,심지어,even (더욱 심하다 못하여 나중에는)
0,쏜살같이,like an arrow (맹령하게/황급히)
1,아낌없이,generously (후하게/관대하게/풍부하게)
2,아무래도,somehow/by all means (보기에/적어도)
3,아무쪼록,please/I beg of you (부디/모쪼록)
4,아예,rather/never (결코/절대로/한 번도)
5,아울러,and/both/together(with)/as well as (함께/같이)
6,양껏,heartily (마음껏/실컷/잔뜩)
7,어느새,in no time/before you know it (어느덧/모르는 사이에/깨어보니)
8,어렴풋이,vaugely/dimly (희미하게/흐려서)
9,어이없이,easily/disappointedly
10,어차피,anyway (하여튼/아무튼/어쨌든/게다가/이왕)
11,억지로,against one's own will/forcefully (마지못해/무리하게)
12,얼핏,seemingly (+보다=catch a glimpse/+생각하면=on a moment's notice)
13,엄연히,clearly (권위 있게)
14,여간,actually/exceptionally (__+부정문)
15,여러모로,in various ways/respects (여러 방면으로)
16,오로지,only/entirely (오직/단지)
17,온통,wholly (전부/모두/전적으로/완전히)
18,워낙,1by nature/2very (1원래/2아주)
19,월등히,by far/considerably (상당히)
20,유난히,particularly/especially/unusually (특별히)
21,유독,1only/2especially/still more (1단지/다만/오직/오로지/2더욱(더))
22,유유히,leisurely (느긋하게/늘어지게)
23,으레,habitually (습관적으로)
24,은근히,inwardly/in one's heart (은밀히/내심)
25,이내,soon (곧/바로/금방)
26,이왕,already/now that/지금보다 이전 (벌써/이미/기왕/이전/어차피)
27,일단,first/for now (우선/먼저)
28,일부러,deliberately/on purpose (고의로)
29,일제히,all together/all at once (다 함께/동시에)
0,특집,1feature/2special edition (특별판)
1,틈새,crack (틈/간격/균열/흠)
2,파급,spread/influence (영향/전이/전파/확산)
3,파동,1shock/crisis/2wave (1난국/고비/위기)
4,판단,judgment (심판/판결/판정/판별)
5,판독,decipherment (해독)
6,판정,judgment (판단/심판/판결/판별)
7,패기,ambition (포부/야심애밍애욕/욕망)
8,팽창,expansion (확충/확대/확장)
9,편식,to eat only what one wants
10,평생,lifetime (일생/생애)
11,폐기물,waste (쓰레기)
12,포부,ambition (희망/계획/야망/패기)
13,포용,magnanimity (도량/관용/아량/금도)
14,폭력,violence (폭행/폭거/행포)
15,표창,commendation (추장)
16,품격,dignity (품위/위엄/위신/격)
17,풍모,appearance (모습/용모/풍채)
18,핀잔,scolding (꾸중/꾸지람/야단)
19,핑계,excuse (변명)
20,하자,flaw (결점/결함/단점)
21,한복판,middle/center (가운데/중앙/중간)
22,함양,cultivation (양성/육성)
23,항목,article (조/항/조항/사항)
24,향수병,homesickness (회향병)
25,허구,fiction (허위)
26,현황,present condition (현상)
27,협조,cooperation (협동/협업/합동/합작/공조)
28,형편,circumstances (상황/정황/환경/사정)
29,혜택,benefit (이익/이득/이점/수혜)
0,호응,positive response (반응)
1,호칭,title/name/designation (칭호/명칭/직함)
2,호평,favorable comment/review
3,혹한,bitter cold (강추위)
4,혼돈,chaos (혼란/난장판/대란)
5,혼란,confusion (혼돈/혼동/혼선/분란)
6,혼합,mixture (혼화)
7,화근,source of trouble (고민거리/말썽거리)
8,화두,topic (화제/주제)
9,화법,speech (말하는 방법)
10,화제,topic[subject] of conversation (주제/화두)
11,화질,image quality
12,화합,harmony (조화/융화/화목)
13,화해,reconciliation (사화)
14,확답,definite answer (확실하게 대답하다)
15,확률,probability (가능성/개연성/가망/공산)
16,확보,securement (보증/보호)
17,확장,expansion (확대/팽창)
18,환상,illusion/fantasy (상상/공상)
19,환심,[win] favor
20,황금기,golden age (전성기)
21,획득,acquisition (습득/취득)
22,횡포,tyranny (폭압/폭정/학정/압제)
23,효율,efficiency (능률/효능률)
24,훈련,training (수련/단련/연수)
25,훼손,damage (훼상/훼기/손상/피해)
26,흉내,imitation (모방/시늉)
27,흔적,trace (자취/종적)
28,흥망,rise and fall (흥망성쇠)
29,흥행,success (성공/성과)
0,부정하다,deny (부인하다/거절하다/거부하다)
1,부추기다,incite (사주하다/교사하다)
2,부풀리다,exaggerate/blow up/inflate (과장하다/오버하다)
3,부합하다,(formal) coincide with/correspond with (일치하다/해당하다)
4,북돋우다,encourage (격려하다/조장하다)
5,북적대다,be crowded (북적거리다/붐비다)
6,분간하다,distinguish (구별하다/가래다)
7,분배하다,distribute (배분하다/나누다)
8,분별하다,differentiate (분간하다/구별하다)
9,분석하다,analyze (분해하다)
10,분열되다,break up (갈라지다/갈리다/나누어지다:찢어져 나뉘다.)
11,분포되다,be spread (산재되다/퍼지다/분산되다)
12,분화되다,be divided into (into a more complicated classification) (분열되다/나누어지다/갈리다/갈라지다/분리되다:단순하거나 등질인 것에서 복잡하거나 이질인 것으로 변하게 되다.)
13,불신하다,distrust
14,불어나다,grow/mount up/inc/rise (상승하다/인상하다/증가하다/커지다/늘어나다)
15,불허하다,disapprove (반대하다/부인하다/불찬성하다)
16,붐비다,be crowded (북적대다)
17,붙다,stick to/pass(an exam)
18,비기다,to tie (동점을 이루다)
19,비롯되다,originate from (유래하다/시작되다)
20,비우다,empty
21,비유하다,compare (비교하다)
22,비치되다,be furnished/equipped
23,비평하다,criticize (비판하다/비난하다/혹평하다)
24,빗발치다,rain/be flooded with (총알/말/글/소리/주문/전화 등이)
25,빠져들다,fall into (빠져들다)
26,빼내다,take out/pick out/bailout/steal (가시/총알/연기 등을...교도소에서.....정보 등을)
27,빼돌리다,pilfer/embezzle (횡령하다/빼먹다)
28,뺨치다,outshine
29,뻗다,reach/extend/stretch/spread/expand (다리/팔/손 등을)
0,뽐내다,boast (자랑하다)
1,뿌리박다,take hold (정착하다)
2,뿌리치다,shake off/turn down/decline/reject
3,사로잡히다,be taken captive/be seized with (매료되다)
4,살피다,look around/sound out (검사하다/둘러보다/돌아보다)
5,삼다,regard/make (여기다)
6,상기되다,flush (얼굴이 붉어지다/ᄉᄀᄃ 다)
7,상승하다,rise (인상하다/솟다/오르다/올라가다/증가하다)
8,상응하다,correspond (일치하다/호응하다/해당하다/부합하다)
9,상주하다,reside (살다/거주하다)
10,새기다,carve (조각하다/깍아서 만들다)
11,서슴다,waiver/falter/hesitate (주저하다/머뭇거리다/망설이다: 결단을 내리지 못하고 머뭇거리며 망설이다)
12,석방되다,be released/go free (출옥하다/해방하다)
13,선도하다,take the lead (앞서다/솔선하다)
14,선정되다,be nominated (지명되다/내세우다/지목되다)
15,선출하다,elect (선임하다/선거하다)
16,설계하다,design (디자인하다/도안하다)
17,설립하다,establish (설정하다/확립하다/세우다/정립하다)
18,섬기다,serve (신이나 윗사람을 잘 모시어 받들다)
19,섭취하다,take in (먹다/흡수하다)
20,성립되다,come into effect (실시되다/시행되다)
21,성행하다,be prevalent (만연하다/유행하다)
22,소각하다,incinerate (소실하다)
23,소멸하다,be extinct/extinguish/disappear/get rid of/determine (사라지다/멸하다:사라져 없어지다)
24,소모되다,get used up/be consumed (바닥나다/소비되다)
25,소비되다,be consumed (소모되다)
26,소실되다,be destroyed by fire (불에 타 없어지다/분멸되다/홀딱 타다)
27,소외되다,be alienated
28,소요되다,take/cost (소미되다/소비되다)
29,소유하다,own/possess (보유하다/소지하다)
0,일찌감치,early (일찍)
1,일체,whole/all (전체/총체)
2,자칫,nearly/almost (하마터면)
3,장차,in the future (앞으로/미래에/후일에)
4,제멋대로,arbitrarily (마음대로/이기적으로)
5,좀처럼,rarely/hardly (+부정문/드물게/여간해서)
6,줄곧,continuously (계속/끊임없이/연달아/연속적으로)
7,지극히,extremely (극히/극도로/무척)
8,진작,before (미리/진즉/먼저/미연에/사전에)
9,차라리,rather (오히려/도리어)
10,차마,cannot[possibly] (+부정문/도저히)
11,차츰,gradually (차차/점차/조금씩/점점/서서히)
12,턱없이,absurdly (터무니없이/엄청나게)
13,톡톡히,sufficiently/soundly (확실히/충분히/흡족히)
14,통,completely/entirely (+부정문/전혀/도무지/싹/전부/완전히)
15,틈틈이,in the intervals (짬짬이/때때로)
16,하기는,in fact (사실은/정말은)
17,하마터면,nearly (자칫)
18,하염없이,blankly (멍하니/나도 모르게 계속/우두커니/멍청히)
19,하필,of all occasion
20,한결,more (더/더욱/훨씬/한층/보다)
21,한결같이,constantly (1변함없이/2모두)
22,한껏,as best one can (힐컷/힘껏)
23,한사코,adamantly (기어코/확고히/단호하게/굳세게)
24,한창,right in the middle
25,행여,by an chance (행여나/혹시[나/라고]/아마)
26,형편없이,terribly (심하게)
27,혹시,perhaps/by any chance (행여[나]/아마)
28,확연히,surely/certainly (확실하게/확실히/분명히/반드시)
29,힘껏,with all one's might (혼신의 힘[전력]을 다하여/
0,망신,shame/disgrace (무안/오욕/치욕)
1,망정,nevertheless (그래도/그렇지만)
2,매듭,an end/conclusion (결론/결말/끝/단정/종료)
3,매연,exhaust gas (배기가스/배출구)
4,매출,sales (판매/영업/매상)
5,맥락,context (문맥/문리)
6,면모,aspect (측면/양상/단면)
7,멸종,extinction (소멸/사멸/절명)
8,명목,title (구실/명칭/명색)
9,명복,happiness in the next world
10,명색,title/name/nominal (명목/명목상의)
11,명성,reputation (명예/평판/명망/정평)
12,명칭,name (이름/성함/호칭/명목)
13,모범,role model/example (본보기/귀감)
14,모순,contradiction (당착/상충)
15,몫,one's share (역할/책임)
16,묘미,charm (매력/흡인력)
17,문명,civilization (개명/문운)
18,문물,products of culture
19,문턱,threshold (문지방)
20,물질,material (재료/원료)
21,미궁,maze (미로)
22,미끼,bait/decoy (고기밥)
23,미덕,virtue (덕/덕목/덕행)
24,미련,attachment (정/애착/집심)
25,민원,civil complaint
26,밑거름,foundation (밑바탕/토대/기초)
27,밑바탕,basis (밑거름/토대/기초)
28,바늘방석,a bed of thorns
29,묵념,silent tribute
0,바탕,basis (토대/기초/기본)
1,반란,revolt (반역/거사/봉기/난)
2,반발,resistance (반발심/저항/항거)
3,반열,(join) the ranks of
4,반응,response/reaction
5,반입,carrying in
6,발상,way of thinking (아이디어/사고방식)
7,방사능,radioactivity (방사성)
8,방안,plan/scheme/program (방법/방침/대책)
9,방어,defense (변호/비위/방비)
10,방침,policy (방안/주의)
11,방패,shield (방어/차폐)
12,배경,background (이력/바탕)
13,배려,consideration (고찰/고려/궁리)
14,버릇,[bad] habit (습성/습관)
15,번영,prosperity (번창/번성/발전)
16,변동,change (변천)
17,변천,change (변동/변신/변경/변화)
18,별개,separation (별거/별리/독특)
19,별도,special/separate (다른 방면. 다른 용도)
20,보람,effect/worth
21,보상,compensation (배상/변상/위로금)
22,복용,taking a medicine/dosing
23,복제,duplication/reproduction (복사/중복/이중)
24,본능,instinct (본성/모성)
25,본보기,example (모범/예시/예/사례/보기)
26,부담,burden (의무/책임)
27,부문,field/division (경지/부류/분야)
28,분노,anger (격노/격분/노여움)
29,분량,amount (숱/양/용량)
0,출몰하다,appear/frequent/infest ([자주] 나타나다/나오다/등장하다)
1,출시하다,release/launch (개봉하다)
2,충족하다,satisfy (부응하다/채우다)
3,취급하다,1handle/deal with/2deal in/trade in (1다루다/2판매하다)
4,취득하다,acquire (입수하다/획득하다/습득하다)
5,치닫다,rush into/build up to
6,치부하다,regard (여기다/간주하다)
7,치우치다,lean (기울다/쏠리다)
8,치중하다,focus (집중하다/초점을 맞추다/주안점을 두다)
9,치켜들다,lift up (쳐들다/들다/들어올리다)
10,침해하다,invade (침범하다/유린하다)
11,칭얼대다,be whiny/whine (중얼거리다/잉잉 울다)
12,타고나다,be gifted/born with (지니다/종용하다)
13,타이르다,persuade (달래다/설득하다)
14,탈출하다,escape(탈주하다/도망하다/도피하다/피신하다)
15,탐방하다,explore (탐험하다/탐사하다/탐색하다/답사하다)
16,탓하다,blame (책망하다/원망하다/가책하다)
17,터득하다,understand/comprehend/grasp (파악하다/이해하다/알아듣다)
18,터지다,burst/explode (통터지다/격발하다/푹발하다)
19,토로하다,express one's feelings (털어놓다)
20,통보하다,notify (알리다/통지하다/공지하다/신고하다)
21,통제하다,control (지배하다/억제하다)
22,퇴색되다,fade (희미해지다/바래다)
23,투입하다,1insert/2deploy (1넣다/끼우다/삽입하다/2배치하다)
24,튀어나오다,appear(suddenly/stick out) (돌출하다/두드러지다/불거지다)
25,틈나다,have spare time (한가하다/겨를이 생기다)
26,파견하다,dispatch (보내다/급파하다/파출하다)
27,파악하다,grasp (이해하다/해득하다/효득하다)
28,파헤치다,dig up/ferret out (캐내다/파다)
29,펼치다,1unfold/unroll/2open (a game/show)/3(꿈/생각/상상을)
0,진화하다,evolve (발전하다/발달하다/진전하다)
1,짐작하다,assume (가정하다/추정하다/추측하다/상정하다)
2,짓밟다,stamp/trample down (밟아 뭉개다/짓이기다)
3,짚다,place one's hand/point out (대다/지목하다/지적하다/다루다)
4,째려보다,glare (노려보다/쏘아보다)
5,쪼그라들다,shrink (오그라들다)
6,찌푸리다,1be cloudy/2frown (1흐리다/흐릿하다/끼다/2찡그리다/누비다)
7,착각하다,1delude oneself/2misunderstand (1자만하다/2잘목 알다)
8,창립하다,establish (ᄎᄅᄒᄃ/설립하다/수립하다/확립하다/설정하다/세우다)
9,창제하다,invent (발명하다)
10,창출하다,create (조성하다/창조하다/창작하다)
11,채우다,1fasten/2lock (1단추를/2쇠를)
12,채택하다,adopt (채용하다/힐책하다/구책하다/받아들다/도입하다)
13,책망하다,reproach (질책하다/비난하다/힐난하다)
14,처하다,1face/2punish (1놓이다/임하다/2처벌하다/선고하다)
15,철수하다,withdraw (물러나다/손떼다/취하하다/인출하다/기권하다/탈퇴하다)
16,철회하다,call off (철수하다/취소하다/중지하다/중단하다)
17,첨가되다,be added (추가되다)
18,청구하다,charge/[make a] claim (요구하다/신청하다/청하다)
19,청하다,ask for (구하다/요청하다/부탁하다)
20,체결하다,make a contract (맺다/정약하다/계약하다)
21,체류하다,stay (머무르다/계속 있다)
22,초래하다,cause [a bad thing to happen] (야기하다/처하게 하다)
23,초월하다,transcend
24,촉진하다,promote (홍보하다/고취하다/권장하다/장려하다/육성하다)
25,추구하다,pursue [an intangible thing)
26,추론하다,deduce (추고하다/추리하다/추정하다/연역하다)
27,추리다,select/pick out (가려내다/골라내다/뽑다)
28,추모하다,commemorate (기념하다/추도하다/추억하다)
29,추진하다,1go ahead with/2propel (1진행하다/촉진하다)
0,가까스로,barely/narrowly (겨우/간신히/근근이)
1,간신히,barely/narrowly (겨우/가까스로/근근이)
2,간절히,earnestly/eagerly/ardently/sincerely (절실히)
3,간혹,sometimes/occasionally/(every) once in a while/at times/from time to time (가끔/어쩌다가/때때로/이따금)
4,갓,fresh/brand-new/spick-and-span/just now (방금/처음)
5,거듭,again/once again/once more/repeatedly (끊임없이/재차/자꾸/연거푸)
6,거침없이,without reserve (술술)
7,겨우,barely/narrowly (가까스로/간신히/근근이)
8,결코,never (결단코/아예/절대로) (____ + 부정문)
9,고스란히,with nothing missed/intact/undamaged (온전히/그대로)
10,고요히,quietly (조용히/고요히/살짝/평온하게/얌전하게)
11,고이,carefully (편안히/정성스레)/calmly/beautifully (곱게)
12,고작,only/just/barely/no more than/at (the) most (겨우/기껏해야)
13,곧잘,"quite[pretty, fairly] well (제법 잘) easily/often (쉽사리/자주)"
14,공연히,unnecessarily/needlessly/uselessly/(formal) to no purpose (꽨히/쓸데없이)
15,구태여,intentionally/on purpose/deliberately (굳이/일부러)
16,그나마,even so/still/nevertheless/however (그것이나마/그것마저도)
17,그다지,so/that ( ___ + 부정문)
18,그야말로,simply/really/indeed/truly/literally (참으로/그냥/정말로)
19,근근이,barely/narrowly/with difficulty (간신히/겨우/가까스로/고작)
20,금세,soon/shortly/any minute (순식간에/금방/어느새)
21,급격히,rapidly/sharply (빠르게/심하게)
22,급작스레,suddenly (갑자기/급히)
23,기껏,at most/at best (고작/겨우/기껏해야)
24,기껏해야,only/at (the) most/at (the) best (기껏/고작/겨우)
25,기왕이면,if it is done (이왕이면)
26,기필코,surely/certainly/assuredly/undoubtedly/without fail (기어이/반드시)
27,꼼짝없이,with no way out/without any measn
28,꽉,tightly/fast(세게/단단히/꼭)/fully (가득)
29,꽤나,quite (꽤/곧잘)
0,꾸밈없이,plainly
1,꿋꿋이,firmly
2,나란히,side by side (가지런히)
3,난데없이,suddenly (갑자기/뜻밖에)
4,남김없이,exhaustively (빠짐없이/모조리/모두)
5,널리,extensively
6,다소,somewhat (약간/조금)
7,다정히,tenderly (정이 많게)
8,다짜고짜,abruptly (무작정/무조건)
9,단숨에,at a burst (단번에)
10,단연,definitely (단연히/단연코)
11,더군다나,besides (더구나/더더군다나)
12,도리어,on the contrary/rather (오히려/반대로/차라리)
13,도무지,possibly (도대체/도저히)
14,도저히,possibly (도대체/도무지/도통)
15,도통,possibly  (도무지/도저히)
16,돈독히,friendly
17,마구,violently (막)
18,마냥,forever (언제나/늘/항상)
19,마지못해,unavoidably (부득이하다)
20,막상,actually (실제로)
21,맘껏,as much as one likes (양껏/실컥)
22,모조리,all (모....모든/다)
23,모처럼,after a long time (오랜만에)
24,무려,fully
25,무작정,blindly (무조건/다짜고짜)
26,꾸준히,steadily (끊임없이)
27,끝내,finally/after all (결국/마침내/드디어)
28,나름대로,in one's own way
29,무조건,unconditionally (무작정/무턱대고)
0,뇌물,bribe (상납금)
1,능률,efficiency (효율/효과/효능율)
2,단서,clue (실마리/열쇠)
3,당부,request (부탁/요청/신청/청탁)
4,당시,in those days (그때/그즘에/그무렵에)
5,대상,object (목적/물체/물건)
6,덜미,around the neck
7,돌파구,breakthrough (해결책/돌파)
8,동작,motion (몸짓/움직임)
9,동조,agreement (동의/일치/동감/찬성)
10,동향,trend (동정/흐름/추세/경향/유행)
11,두각,superiority (우월/탁월/우능)
12,뒷받침,support (뒷바라지/지지)
13,뒷전,postponing (지체/지연/유예)
14,등용문,gateway to success
15,디딤돌,foothold (수단/발판/거점)
16,또래,peer (동년배/연배/동료)
17,뜬구름,1drifting cloud 2empty hope/dream/etc
18,마감,deadline (기일/기한/시한)
19,마구잡이,random (무작위/되는대로/닥치는대로)
20,마찰,friction (분쟁/충돌/알력)
21,막무가내,stubbornness (고집)
22,막판,last moment (마지막 순간/최후)
23,만료,expiration (만기/종료)
24,말꼬리,the end of the word
25,말문,one's mouth when speaking
26,말썽,trouble (물의/분란/곤욕/곤경)
27,망상,delusion (착각/허상/망념)
28,눈치,social awareness (재기/재치/돈지)
29,단결,solidarity (단합/결속/결합/일치/협동/단합)
0,공익,public good (공동의 이익)
1,공존,coexistence (공생/병존/양립)
2,과찬,adulation (영합/아유/따리/편녕)
3,관념,notion (개념)
4,관용,generosity (아량/관면/도량/활달)
5,관행,customary practice (관습/습관/풍속/풍습)
6,궁핍,poverty (가난/궁색/곤궁/빈곤/구차)
7,귀감,role model (모범/본보기)
8,균형,balance (평형)
9,근검절약,thrift and saving
10,기량,ability (재주/능력/솜씨)
11,기반,base (기틀/기초/터전)
12,기세,force (강요/힘/위력)
13,기우,unfounded fear
14,기질,disposition (성향/경향/성품)
15,기치,banner (플래카드/현수막)
16,기틀,base (기반/기초/바탕)
17,기품,dignity (품격/품위/위엄/위신)
18,까닭,reason (이유/근거/원인)
19,꼬투리,fault (트집/탓)
20,남녀노소,regardless of age or sex
21,낌새,sign (기미/조짐/분위기/느낌)
22,나름,depend on
23,나위,worth (가치/값어치/주가)
24,낭패,failure (실패/파탄/파산)
25,노후,one's later years (만년/노후대책)
26,논거,grounds for an argument
27,논란,controversy (논쟁/항론/논파/의론)
28,논쟁,argument (논란/논의/논란)
29,논점,point (본론/논지)
0,평가하다,evaluate (감정하다/심사하다)
1,폐지되다,be abolished (폐교되다)
2,포괄하다,include (포함하다/함유하다/수록하다)
3,포착하다,capture/take hold (잡다/붙잡다)
4,포함하다,contain (포괄하다/함유하다/수록하다)
5,폭등하다,soar (급등하다/급증하다/급상승하다)
6,폭락하다,decline (급락하다)
7,폭로하다,reveal (밝히다/드러내다)
8,표명하다,express/state (표출하다/표현하다/표하다/밝히다)
9,표출하다,express (표명하다/표현하다/표하다/밝히다)
10,하소연하다,whine on (징징거리다/푸념하다)
11,한몫하다,have a hand in
12,한정되다,be limited (제한되다/국한되다)
13,한하다,set a limit (한도를 정하다/제한을 두다)
14,합의하다,reach an agreement (합의에 도달[이루다/이르다]하다
15,항의하다,protest (항변하다/시위하다/들고일어나다)
16,해독하다,decipher (판독하다)
17,해소하다,resolve (해결하다)
18,해체되다,be dissolved/disintegrate (해산되다)
19,향상되다,improve (개선되다/제고되다/개량되다)
20,향하다,go toward/turn (지향하다/대하다/면하다)
21,허물다,demolish (헐다/무너뜨리다/철거하다)
22,허비하다,waste (낭비하다/탕진하다)
23,허용되다,be allowed (허가받다)
24,헌납하다,donate (기증하다/기부하다/기탁하다)
25,헤어나다,shake oneself free
26,헷갈리다,be confused (어리벙벙하다/덴겁하다)
27,헹구다,rinse (가시다/씻다/세정하다)
28,현존하다,exist (존재하다/존립하다/실재하다/실존하다)
29,형성되다,be formed (생기다)
0,형용하다,describe (형언하다/말하다/표사하다)
1,호전되다,get better (나아지다/좋아지다)
2,호흡하다,breath/respire (숨쉬다/한숨돌리다)
3,혹사하다,overwork (과로하다/무리하다)
4,혼동하다,confuse A with B
5,화합하다,harmonize (조화하다/어울리다)
6,확대하다,expand/enlarge (확충하다/확장하다/팽창하다)
7,확립되다,get/be established (성립되다/설립되다/수립되다)
8,확보하다,secure (보증하다/획득하다/굳히다)
9,확산되다,be spread/proliferate (증식하다/증가하다/퍼지다)
10,확충하다,enlarge/expand (확대하다/확장하다/팽창하다)
11,환원하다,return/restore (되돌리다/복원하다/복구하다)
12,환호하다,cheer (황성을 지르다/응원하다/성원하다)
13,활약하다,be active (활동하다/활황을 띠다)
14,회복하다,recover (되찾다/복구하다/수복하다)
15,후원하다,support/patronize (지원하다/지지하다/부양하다)
16,훼방하다,interrupt (막다/증단시키다/가리를 틀다)
17,훼손하다,damage (손상을 주다/피해를 입히다)
18,휘날리다,flutter/flap [in the wind] (흩날리다/나부끼다/흔들리다)
19,휘둘러보다,look all around (주위를 두루 살피다/사방을 살펴보다)
20,휘말리다,be swept up [in/by]/get caught [up/in] (말려들다)
21,흐느끼다,sob (흑 울다)
22,흐리다,make cloudy
23,흐트러지다,be in disorder/be distracted (분요하다/정돈되어 있지 않다)
24,흡수되다,be absorbed (흡인되다/섭취되다)
25,흥얼거리다,hum (콧노래를 부르다/흥흥 거리다)
26,흩날리다,flutter/blow in the wind (나부끼다/휘날리다/흔들리다)
27,흩어지다,scatter (늘어놓다/흩뿌리다)
28,희생하다,sacrifice (제물을 바치다)
29,힘끔거리다,glance (흘낏[휙] 보다/흝어보다)
0,여건,conditions (주어진 조건)
1,여백,space/margin on a page (공란/공백/빈자리)
2,여유가 있다,to be composed
3,역량,capability (실력/능력/손)
4,역전(시키다),turning of the tables
5,연간,yearly (매년)
6,연금,pension
7,연민(에 빠지다/을 느끼다),sympathy (불쌍하고 가련하게 여김. 동정심/동정/유감)
8,열의,enthusiasm (열정)
9,염려,worry (걱정/근심)
10,예언(하다),prediction/prophecy (예고/참언/계시)
11,예의범절,etiquette (예절/범절/버릇)
12,예측(하다),forecast (예상/짐작)
13,오류(를 범하다),error
14,오산,misjudgment (잘못 셈함. 또는 그 셈)
15,옹호(하다),protection (변호/수호/보호)
16,외면,look away (마주치기를 꺼리어 피하거나 얼굴을 돌림)
17,외환위기,foreign exchange crisis
18,요령,know-how (요리/요체/솜씨)
19,요행,luck/good-fortune (다행/행운)
20,우호,friendship (우정)
21,운송,transportation (운반)
22,울타리,a fence
23,원리,principle (원칙/논리/법칙/본체)
24,원본(을 복사하다),an original (document)
25,원칙,principle (원리/법칙/규칙/법)
26,위계질서,order of rank
27,위생(관리),hygiene
28,위안,comfort/solace (위로)
29,위용,dignity (위엄/품격/품위)
0,식이요법,diet (다이어트)
1,신경질,irritability (성질)
2,신명,light-heartedness (신/흥/감흥)
3,신분,social status (계층)
4,신비,mystery (오묘/미스터리)
5,신앙,(religious) faith (신심/믿음)
6,실마리,clue (단서)
7,실의,dejection (실망/저상)
8,실전,actual battle
9,실천,practice/fulfillment (실행/연습/단행)
10,실태,actual condition (사실/실황/실정)
11,심리,psychology (내면/심중)
12,심의,deliberation (심사)
13,심정,one's feelings (마음씨/간장)
14,심혈,heart and soul (정성)
15,십상,be certain to
16,씀씀이,spending money
17,악취,stink (흑취)
18,안간힘,restraint (모질음)
19,안목,discernment (분별력/주안점/안식)
20,암시,hint (힌트/귀띔/시사)
21,압도,overwhelming feeling (능가/제압)
22,야심,ambition (패기/소망/욕심)
23,양해,understanding (이해/용납)
24,어리광(을 피우다/부리다),acting like a baby (응석)
25,어원,word origin
26,억압,suppression (강압/구속)
27,억양,intonation/accent
28,엄살,exaggeration of pain
29,엉망진창,mess (엉망/난맥/뒤죽박죽)
0,응하다,accept/answer (받아들이다/대답하다/수용하다)
1,의식하다,be aware (인식하다/인지하다/지각하다)
2,이끌다,lead guide (선도하다/데리고 가다/안내하다)
3,이룩하다,accomplish (이루다/실현하다/성취하다/해내다/완수하다)
4,이르다,arrive (달하다/닿다/도달하다/도착하다/도래하다/다다르다/내도하다)
5,이바지하다,contribute (공헌하다/기여하다/기부하다/기증하다)
