급등하다	to rise sharply/skyrocket (급증하다/폭등하다)
급락하다	to drop sharply/nosedive (폭락하다/곤두박질치다)
급변하다	to change suddenly (격변하다/돌변하다)
급증하다	to increase rapidly/suddenly (급상승하다/급등하다)
기권하다	to abstain (삼가다/피하다/절제하다)
기어가다	to crawl (기다/굽실거리다)
기여하다	to contribute to (공헌하다/이바지하다)
기울다	to lean/go under (쏠리다)
기인하다	to arise(result) from/ result from/stem from (말미암다)
기탁하다	to donate/deposit (기증하다/기부하다/맡기다)
기피하다	to avoid (회피하다/모면하다/막다/방지하다/꺼리다/피하다)
꺼리다	to be unwilling (살뚱머룩하다/뜨악하다/피하다)
꼽다	to point out (지적하다/언급하다/지목하다)
꾸리다	to pack/manage (luggage/a household) (1싸다/챙기다/2다스리다/제가하다/처리하다/당가하다)
꾸물대다	dawdle/drag one's heels (어정거리다/꾸물거리다/늑장을 부리다/미적거리다/뭉그적거리다)
꿈틀대다	to wriggle (꼼지락거리다/구물거리다)
끼얹다	to pour (붓다/따르다//쏟다뿌리다)
나무라다	to scold (혼내다/야단치다/꾸짖다/꾸중하다)
낙제하다	to fail (실패하다/떨어지다/불합격/미끄러지다/유급하다)
낙후되다	to lag (뒤에 처지다/뒤떨어지다)
날뛰다	to leap/run wild (설치다/사납게 굴다/야성을 나타내다)
날리다	to let fly/win fame/go broke
남발하다	to overuse (남용하다)
남용하다	to abuse (악용하다/구박하다/학대하다)
납득하다	to accept a situation/understand (받아들이다/수용하다/응하다/이해하다)
납입하다	to pay (off) [taxes/loans] (갚다)
내다보다	to look out of/on/through/foresee
내몰다	to drive out (몰아내다/축출하다/내쫓다)
내뱉다	to spit out (뱉다)
내뿜다	to blow/gush/spout/emit (배출하다/발산하다/사출하다)
