무턱대고	thoughtlessly/blindly (무작정/다짜고짜/마구:잘 헤아려 보지도 아니하고 마구.)
묵묵히	silently (잠자코/말없이/멍멍히/무언으로:말없이 잠잠하게.)
물끄러미 (+보다)	(멍하니/우두커니/하염없이/멀거니:우두커니 한곳만 바라보는 모양.)
미처 (+불정문)	that far (아직 거기까지 미치도록.)
번갈아	alternately (교대로/돌림으로)
번번이	all the time (매번/늘)
벌떡 (+일어나다)	straight/erect
별반 (+부정문)	particularly (별로/특별히)
부쩍 (+늘다/많다)	remarkably
불현듯이	suddenly (갑자기/급작스럽게)
비로소	at last (그제야/마침내/드디어)
빠짐없이	without omission (골고루/낱낱이)
사뭇	quite (내내/꽤)
샅샅이	thoroughly (모조리/구석구석/자세히/깡그리)
새삼	once again/anew (새삼스레:1. 이전의 느낌이나 감정이 다시금 새롭게 2.하지 않던 일을 새로 하여 갑작스러운 느낌이 들게.)
선뜻	readily (선선히/선뜻이/얼른:동작이 빠르고 시원스러운 모양)
섣불리	rashly (성급히/솜씨가 설고 어설프게)
설령 (+ᄅ지라도/더라도)	even though (설사)
설마	surely/never/by no means (그럴 리는 없겠지만)
성급히	hastily (성질이 급하게)
소폭	slightly (적은 정도로)
속속	one after another (계속)
손색없이	perfectly (다른 것과 견주어 못한 점이 없이)
손수	by oneself (몸소/스스로/친히: 남의 힘을 빌리지 아니하고 제 손으로 직접)
수시로	at any time (때때로/무시로/그때그때: 아무 때나 늘)
쉽사리	easily (아주 쉽게)
스스럼없이	without constraint (조심스럽거나 부끄러운 마음이 없이)
슬그머니	stealthily (살며시/조금씩:남이 알아차리지 못하게 슬며시)
실컷	heartily (마음대로/마냥/마음껏)
심지어	even (더욱 심하다 못하여 나중에는)
