줏대	backbone (등골/등뼈/기골/척추)
중반	middle stage
중앙	center (중심/중간)
증진	enhancement (개선/작흥/승진/양양)
지능	intelligence (지적/이지/재지)
자렛대	lever (레버)
지름길	shortcut (첩경)
지면	ground (땅/땅바닥)
지반	ground/foundation (토대/밑바탕/기초)
지수	index
지연	delay (지체/연기/미룸/유예)
지장	disturbance (방해/헤살)
지침	guidelines
지혜	wisdom (영지/예지/현명/오성/삼덕/앎)
진로	course (of future life)
진열	display/signage
질	quality/nature of person (질적/품질)
질의	question (질문/의문)
차단	blockade (봉쇄/폐쇄/격절)
차원	level/angle
차질	problem (문젯거리/문제점/과제/난점/고충)
착오	mistake (잘못/실수)
찬사	praise (청송/청탄/찬미/찬탄/찬상/탄상)
참모습	true color (본성/본바탕/본색)
처벌	punishment (벌/응징/책벌/주벌/형벌)
처지	position/circumstance (사정/상황/환경)
청중	audience (관객/청문/입장객/방청객)
체계	system (체제/제도)
체면	face/honor (낯/면목)
체증	congestion/indigestion
