가늠하다	to guess (짐작하다/판단하다/겨냥하다/헤아리다)
가다듬다	to calm oneself down
가두다	to lock up (구금하다/잡아넣다)
가려내다	to pick out (따지다/골라내다)
가로지르다	to cross (넘어가다/횡단하다/건너다)
가리다	to distinguish/to be shy of strangers
가열하다	to heat (데우다/익히다)
각인되다	to be stamped on
간섭하다	to interfere (거들다/개입하다)
간주하다	regard
간파하다	to see through (알아차리다)
감당하다	to be able to manage (처리하다/해내다/견디다)
감수하다	to sit down under (받아들이다)
감시하다	to observe (ㄱ..ㅅ..)
감안하다	to take into consideration (유 고려하다/참작하다)
감지하다	to notice
감축하다	to reduce (유 줄이다)
감행하다	to press ahead with (강행하다)
강요하다	to compel
강행하다	to push ahead (감행하다)
개다	to fold
개방되다	to be open to~
개입하다	to intervene (유 관여하다/끼어들다/간섭하다)
개혁하다	to reform
갱신하다	to renew
거두다	to harvest
거들다	to assist
거르다	skip [a meal]
거머쥐다	to grab (유 휘어잡다)
거스르다	to go against
