내세우다	to assert/claim/put up (a candidate) (내놓다/주장하다/확연하다/단언하다)
넘겨다보다	to look[peer] over/covet (넘어다보다/욕기를 부리다/탐내다)
넘나들다	to move in and out (드나들다/넘나들다)
누리다	to enjoy (즐기다/만끽하다/감상하다)
눈여겨보다	watch[observe] (sb) carefully/pay attention (to)/keep an eye (on)/eye (주목하다/관심을 갖다/유의하다/주의를 기울이다)
뉘우치다	to regret/repent (후회하다/반성하다/유감하다/원통하다)
다그치다	to urge (종용하다/재촉하다/촉구하다)
다다르다	to reach (달하다/도달하다/이르다/닿다)
다물다	to shut/(hold) one's mouth (닥치다)
다스리다	govern/control
닥치다	to approach/draw[come] near (도래하다/접근하다/다가오다/다다르다)
단장하다	to prene/dress up (가꾸다/꾸미다)
단절되다	to be severed/cut off (절단하다/자르다/잘라 내다/끊다/동자르다)
단축되다	to be shortened (줄이다/줄어들다/짧아지다)
달구다	to heat (뜨겁게 하다/끓이다/데우다)
달리하다	to be different (구구하다/다르다/이질적이다/분분하다/색다르다)
달성하다	to achieve (이루다/이룩하다/해내다/성취하다/쟁취하다)
달이다	to boil (a liquid) down (졸이다/조리다/졸다/졸아들다)
달하다	to reach (다다르다/이르다/도달하다/닿다)
대두되다	to come to the forefront (어떤 세력이나 현상이 새롭게 나타나다. 머리를 쳐든다는 뜻에서 나온 말이다)
대비하다	to be prepared for (준비하다/대처하다)
대응되다	to be corresponding (응하다/일치하다/부합하다/해당되다)
대처하다	to handle/cope with  (대비하다/다루다/처리하다/상대하다)
대체하다	to substitute (교체하다/대신하다/대용하다)
대치하다	to confront/stand face to face (with) (대적하다/대립하다/대결시키다/당연하다/대면시키다)
더듬다	손으로 feel (around) / retrace (one's memory) (기억하다)
덜렁대다	to behave carelessly
도달하다	reach (달하다)
도래하다	to come/arrive (닥치다/도착하다/내도하다/다다르다/도달하다/달하다/닿다/이르다)
도모하다	to promote (촉진시키다/육성하다/장려하다)
