바탕	basis (토대/기초/기본)
반란	revolt (반역/거사/봉기/난)
반발	resistance (반발심/저항/항거)
반열	(join) the ranks of
반응	response/reaction
반입	carrying in
발상	way of thinking (아이디어/사고방식)
방사능	radioactivity (방사성)
방안	plan/scheme/program (방법/방침/대책)
방어	defense (변호/비위/방비)
방침	policy (방안/주의)
방패	shield (방어/차폐)
배경	background (이력/바탕)
배려	consideration (고찰/고려/궁리)
버릇	[bad] habit (습성/습관)
번영	prosperity (번창/번성/발전)
변동	change (변천)
변천	change (변동/변신/변경/변화)
별개	separation (별거/별리/독특)
별도	special/separate (다른 방면. 다른 용도)
보람	effect/worth
보상	compensation (배상/변상/위로금)
복용	taking a medicine/dosing
복제	duplication/reproduction (복사/중복/이중)
본능	instinct (본성/모성)
본보기	example (모범/예시/예/사례/보기)
부담	burden (의무/책임)
부문	field/division (경지/부류/분야)
분노	anger (격노/격분/노여움)
분량	amount (숱/양/용량)
