혹부리	Person with a lump on one's cheeck or neck
연감	Almanac
담요	Blanket
도깨비	Demon from Korean mythology
혹을 떼다	To remove a lump
해피 엔딩	Happy Ending
의성어	Onomatopeia
의태어	Mimetic word
킥킥	Snickering noise
하하	Ha Ha
호호	Ho Ho
웃기다	To be funny
히히	He He
딸링 딸랑	Noise a bell makes
멍멍	Noise a puppy makes
꿀꿀	Noise a pig makes
음에	Noise a cow makes
벌 벌	Sound of shivering
덜 덜	Sound of shivering 2
살금 살금	Secretly, stealthily
쪼르르	Sound of something flowing
펄 펄	Very hot or boiling status
행사	Event
자세하다	To be detailed
및	As well as
적당하다	To be adequate
글쎄 말이에요	Well ...
빨대	Straw
빨다	To suck
세상하다	To imagine
리가	Liga
확신	Conviction
임신하다	To get pregnant
출산하다	To give birth
육아하다	To take care of a child
육아휴직	Parental Leave
안심하다	To feel relief
아이를 보내다	To send someone's child somewhere
