,0,1
10,붙이다,To stick something
11,높다,To be high
12,높이다,To make something high
13,넓히다,To widen
14,읽이다,To read to
15,밝히다,To lighten up
16,좁히다,To narrow
17,앉히다,To seat
18,익다,To be cooked through
19,익히다,To cook through
20,입히다,To dress someone
21,맞히다,"To be correct, hit"
22,돌다,To spin
23,돌리다,To spin (something)
24,살리다,To save someone or something
25,얼리다,To freeze something
26,얼다,To be frozen
27,알리다,To notify
28,남다,To remain
29,남기다,To leave something
30,씻다,To wash
31,씻기다,To be washed
32,숨다,To hide
33,숨기다,To hide something
34,웃다,To laugh
35,웃기다,"To be funny, make someone laugh"
36,맡다,To be taken care of
37,맡기다,To take care of
38,신다,To wear shoes
39,신기다,To put someone's shoes on
40,벗다,To take off
41,벗기다,To take off someone's ...
42,감다,To wash
43,감기다,To wash someone's
44,깨우다,To wake someone up
45,비우다,To empty something
46,재우다,To make someone sleep
47,채우다,To fill something
48,씌우다,To make someone wear
49,키우다,To make something grow
50,낮추다,To lower something
51,늦추다,To make someone late
52,차다,To be full
53,울리다,To make someone cry
54,맞추다,"To check, compare"
0,짜중(이) 나다,To be annoyed
1,몸이 무겁다,To be sluggish
2,좌우되다,To be dependent on
3,생쾌하다,To be cool and nice
4,습도가 높다,To have high humidity
5,안개가 끼다,To be foggy
6,확률이 높다,To have a high probability
7,일교차가 크다,To have a big range
8,올라가다,To rise up
9,내려가다,To go down
10,지치다,To be exhausted
11,뚜렷하다,To be distinct
12,대개,Usually
13,늘,Always
14,상태,Condition
15,한여름,Mid-summer
16,한낮,Mid-day
17,한겨울,Mid-winter
18,한밤,Mid night (2am-4am)
19,홍수가 나다,To flood
20,꽃샘추위,Last cold spell
21,호우주의보,Torrential rain warning
22,장마가 지다,Rainy season to begin
23,단풍이 (물) 들다,To turn red and fall
24,낙엽이 (떨어)지다,A tree to shed its leaves
25,태풍이 오다,To have a typhoon coming
26,건조하다,To be extremely dry
27,번개,Lightening
28,불쾌지수,Uncomfortably hot
29,최저 기온,lowest temperature
30,최고 기온,Highest temperature
31,화창하다,To be clear
32,고온다습하다,To be hot and humid
33,선선하다,To be cool and refreshing
34,쌀쌀하다,To be chilly
35,한파가 오다,To have a cold spell coming
36,칼바람,Piercing wind
37,천둥,Thunder
38,삼한사온,3 cold days and 4 hot days
39,후텁지근하다,To be humid 2
40,질투,To be jealous
41,풀리다,To clear up
42,무덥다,To be humid
43,서늘하다,To be chilly
44,포근하다,To be mild
45,강추위,Bitter cold spell
46,영상 통화,Video call
47,황사,Yellow dust
48,반짝 추위,Sudden cold spell
49,비가 내련 후 (갬),To stop raining
50,천둥번개,Thunder and Lightening
51,사흘 동안,For four days
52,한 동안 비 없음,To not have rain for a while
53,한 때 비,To rain once
54,개다,To cease
55,전국,Nationwide
56,바람 쐬다,To have a cool breeze
57,긴 옷,Long clothes
58,유채꽃,Rape blossoms
59,김장하기,To make kimchi
60,해수육,Bathing in the sea
61,단풍 놀이,To view autumn leaves
62,김치를 담그다,To make kimchi 2
63,비성수기,Seasonal prices
64,벚꽃 놀이,To view cherry blossoms
65,새우축제,Shrimp festival
66,새우철,Shrimp season
67,성수기,Peak festival
68,꽃게철,Crab season
0,무관심하다,To be indifferent
1,마음에 들다,To be to one's liking
2,싸우다,To fight
3,다투다,To argue
4,화해하다,To reconcile
5,전하다,To deliver
6,사소하다,To be petty
7,사이가 멀어지다,To grow apart
8,참다,To endure
9,표현하다,To express
10,확인하다,To confirm or check
11,줄어들다,To reduce
12,용기를 잃다,To lose courage
13,(눈을) 감다,To close one's eyes
14,(눈을) 뜨다,To open one's eyes
15,통,Not at all
0,설레다,Heart flutter
1,낯설다,To be unfamiliar
2,서투르다,To be unskilled
3,서툴다,To be clumsy
4,긴장하다,To be nervous
5,(땀이) 나다,To sweat
6,위로하다,To comfort
7,창피하다,To be emabressed
8,사이가 좋다,To have a good relationship
9,바라다,To hope
10,지내다,To spend time
11,추천하다,To recommend
12,아무,Anything
13,맨 앞,The very front
14,순서대로,In regular order
15,차례로,In turn
16,첫,First
17,적극적이다,Active
18,도전적이다,Challenge
19,내성적이다,Introvert
20,자상하다,Attentive (men only)
21,얌전하다,"Quiet, gentle"
22,낙관적이다,Optimistic
23,소극적이다,passive
24,외향적이다,Outgoing
25,활발하다,"Vigorous, lively"
26,무뚝뚝하다,"Blunt, unexpressive"
27,사교적이다,Sociable
28,친절하다,Kind
29,다른 나라말,Foreign Language
30,동시통역사,Interpreter
31,미래,Future
32,긍정적이다,Positive
33,양의사,Western Doctor
34,과거,Past
35,현재,Present
36,터키,Turkey
37,지각,Late
38,비관적이다,Pessimistic
39,한의사,Oriental Doctor
40,태풍이 불다,To have a Typhoon come
41,성실하다,Faithful
42,실수하다,To make a mistake
43,괄호,Brackets
44,인라인 스케이트를 타다,To inline skate
45,요가하다,To do yoga
46,기타 연주 하다,To play guitar
47,요리하다,To cook
48,등산 하다,To mountain climb
49,낚시 하다,To fish
50,댄스 스포츠 하다,To dance
51,바둑을 두다,To play baduk
52,컴퓨터 게임 하다,To play computer games
53,디자이너,Designer
54,메이크업 아티스트,Make-up artist
55,스타일리스트,Stylist
56,쇼핑 호스트,Shopping host
57,연예인,Celebrity
58,방송국 프로듀서,TV Producer
59,방송 작가,TV writer
60,회계사,Accountant
61,벤처사업가,Venture Capitalist
62,외교관,Diplomat
0,돌아다니다,To go here and there
1,살이 빠지다,To lose weight
2,홀륭하다,To be really great
3,최선을 다하다,To do one's best
4,소중하다,To be precious
5,흥미진진하다,To be exciting
6,부족하다,To be short of something
7,곧장,Straight
8,아마,Probably
9,감동적,Touching
10,평소(에),Normally
11,뮤지컬,Musical
12,전통,Tradition
13,가해자,"Attacker, assailant"
14,피해자,Victim
15,목격자,Witness
16,부상자,Injured person
17,사망자,The dead
18,소방관,Fire fighter
19,지갑을 홈치다,To have my wallet stollen
20,소매치기를 당하다,To have one's pockets picked
21,소매치기,Pick pocket
22,연기,Smoke
23,연기가 나다,To have smoke rise
24,분실물 센터,Lost and found centre
25,유실물 센터,Subway lost and found centre
26,재질,"Quality, material"
27,크기,Size
28,교통사고를 당하다,To be in a car accident
29,교통사고를 목격하다,To observe a car accident
30,다치다,To be hurt
31,부상을 당하다,To be injured
32,사망하다,To die from a car accident
33,신호등,Traffic lights
34,도둑이 들다,To have a thief break in
35,강도가 들다,To be mugged
36,은행 강도,Bank Robber
37,경찰서,Police station
38,경찰관,Police officer
39,경찰이 도둑을,To catch a thief
40,강도를 잡다,To catch a robber
41,범인,Suspect
42,소방차,Fire engine
43,불이 나다,To have a fire
44,화재가 발생하다,To start a fire
45,불을 끄다,To stop a fire
46,소화기,Fire extinguisher
47,구급차,Ambulance
48,소방서,Fire station
49,발견 ,Discovery
50,어지럽다,To be disorderly
51,아이 쇼핑,Eye shopping
52,앰불런스,Ambulance
53,센티미터,Centimetre
54,미터,Metre
55,기로미터,Kilometre
56,인면 피하다,Expected casualty
57,원인,Cause
58,초반,Early stage or phase
59,중반,Middle stage or phase
60,후반,Late stage or phase
61,주름,Crease or wrinkle
62,출동하다,To be mobilized
63,신고하다,To report or declare
64,젊다,To be youthful
65,늙다,To be old
66,얼굴형,Shape of faces
67,갸름한 얼굴,An oval face
68,긴얼굴,A long face
69,둥근얼굴,A round face
70,네모난 얼굴,A square face
71,외모,Appearance or look
72,체형,Body
73,건장하다,To be burly
74,통통하다,To be chubby
75,마르다,To be thin
76,체격이 좋다,To have a good body (male)
77,점이 있다,To have a birthmark
78,보조개가 있다,To have a dimple
79,근육이 있다,To have big muscles
0,(행사가) 열리다,To hold (an event)
1,시상하다,To award someone
2,접수하다,To formerly accept
3,배포되다,To be distributed
4,진행되다,To be in progress
5,참가하다,To participate
6,간단하다,To be simple
7,얻다,To gain
8,모이다,To gather
9,함성을 지르다,To shout
10,자부심을 느끼다,To have a sense of pride
11,실시하다,To accomplish
12,한가하다,To be free
13,관심을 가지다,To have an interest
14,흥미가 생기다,To have an interest 2
15,무사하다,To be safe
16,쏟다,To spill
17,실제로,In reality
18,선착순,"First come, first served"
19,축제,Festival
0,입금하다,To deposit
1,출금하다,To withdraw
2,송금하다,To send a wire transfer
3,환전하다,To change money
4,저축하다,To save
5,(에) 취직하다,To take a job
6,뿌듯하다,To be proud
7,적다,"To be few, write important information"
8,성실하다,To be sincere
9,뽑다,To pull
10,발행되다,To be published
11,서류,Documents
12,질,Quality
13,통장,Passbook
14,양,Quantity
15,품질이 좋다,To be good quality
16,불성실하다,To be insincere
17,반장을 뽑다,To pick a class president
18,대통령을 뽑다,To elect a president
19,반대,Opposite
20,갑자기 소나기가 오다,To suddenly shower
21,생활 정보지,Local newspaper
22,연봉,Annual Income
23,기사,Article
24,머리카락을 뽑다,To pull out hair
25,이를 뽑다,To pull out teeth
26,상황,Condition
27,성적,Results
28,천둥이 치다,To have thunder
29,번개가 치다,To have lightening
30,용산 전자상가,Yongsan electric store
31,돌리다,To turn
32,모델 명,Model Number
33,무료,Free 2
34,체그 카드,Check Card
35,직불 카드,Debit card
36,어쩐지,Somehow
37,스트레스가 쌓이다,To have stress piled up
38,스트레스,Stress
39,스트레스가 풀리다,To relieve stress
40,잠깐,A short time
41,비누 방울을 불다,To blow bubbles
42,끝나면,Once that has finished
43,신용 카드,Credit Card
0,속담,Proverb
1,등잔 밑이 어둡다,We don't know what is going on right in front of us
2,바늘 가는 데 실 간다,To be inseparably related
3,꿩 먹고 알 먹기,Doing one task can bring two benefits
4,호랑이도 제 말 하면 온다,Talk of the devil and he will appear
5,발 없는 말이 천 리를 간다,Bad news travels fast
6,번갯불에 콩 구워 먹는다,Haste does not always equal quality
7,떡 본 김에 제사 지낸다,"Whilst I am at it, I might as well do this too"
8,닭 소 보듯  소 닭 보듯 한다,"Mooning over each other, but pretending not to"
9,열 길 물속은 알아도 한 길 사람 속은 모른다,People are unpredictable
10,열 번 찍어 안 넘어가는 너무 없다,Don't give up until you succeed
11,가는 날이 장날이다,Bad timing
12,백지장도 맞들면 낮다,2 hands are better than one
13,사공이 많으면 배가 산으로 간다,Too many cooks spoil the broth
14,가는 말이 고와야 오는 말이 곱다,Nice words for nice words
15,낫 놓고 기역자도 모른다,To not know A from B (to be ignorant)
16,남의 떡이 커보인다,The grass is greener on the other side of the fence
17,낮말은 새가 듣고 밤말은 쥐가 듣는다,Walls have ears
0,치료하다,"To be cured, treated"
1,과음을 하다,To over drink (alcohol)
2,소화제,Digestive medicine
3,천사,Angel
4,문어,Octopus
5,편식하다,To be picky with food
6,과식하다,To overeat
7,포식하다,To eat to one's hearts content
8,인상을 쓰다,To frown
9,한숨을 쉬다,To sigh
10,똑바로 앉다,To sit up straight
11,바르게 앉다,To sit properly
12,수면제,Sleeping tablets
13,양을 세다,To count sheep
14,규칙적으로 생활하다,To live regularly (healthily)
15,불규칙적으로 생활하다,To live unhealthily
16,불면증,Insomnia
17,문병,Hospital visit
18,문병하다,To visit a friend in hospital
19,병문안가다,To visit someone in a hospital
20,눈병이 생기다,To have an eye infection
21,눈병에 걸리다,To catch an eye infection
22,증,Syndrome
23,건망증,Forgetfulness
24,감옥,Prison
25,치매,Dementia
26,조기 치매,Early onset dementia
27,성형,Plastic surgery
28,독감에 걸리다,To catch flu
29,치과,Dentistry
30,장염에 걸리다,To suffer from enteritis
31,이비인후과,Ear nose throat department
32,기관지염에 걸리다,To get bronchitis
33,성형외과,Plastic surgery
34,방귀가 나오다,To break wind
35,소아과,Pediatrics
36,눈이 따갑다,To have stinging eyes
37,정신과,Psychiatry
38,목이 쉬다,To have a hoarse throat
39,산부인과,OB GYN
40,소화가 안 되다,To have digestion problems
41,외과,Surgical department
42,위염에 걸리다,To suffer from gastritis
43,피부과,Dermatology
44,과로로 쓰러지다,To faint from overwork
45,안과,Opthalmology
46,토하다,To throw up
47,정형외과,Orthopedics
48,방귀 냄새,Wind smell
49,내과,Internal medicine
50,코피가 나다,To have a nose bleed
51,충혈이 나다,To have bloodshot eyes
52,속이 울렁거리다,To feel sick
53,임신을 하다,To be pregnant
54,온몸,Whole body
55,기침이 나다,To have a cough
56,콧물이 나오다,To have a runny nose
57,우울하다,To be depressed
58,눈이 나빠지다,To have eyesight worsen
59,한숨,"Sigh, break or rest"
60,팔이 부러지다,To have a broken arm
61,통통,Chubby
62,불면증에 걸리다,To have insomnia
63,귀지,Earwax
64,충치가 생기다,To have a cavity
65,잇몸이 붓다,To have swollen gums
66,허리,Waist
67,설사를 하다,To have loose bowels
68,무좀에 걸리다,To catch athlete's foot
69,눈을 비비다,To rub one's eyes
70,긁다,To scratch
71,렌즈를 끼다,To wear contact lenses
72,입,Mouth
73,장갑 끼다,To wear gloves
74,반지 끼다,To wear a ring
75,렌즈를 빼다,To take out lenses
76,이,Tooth
77,코,Nose
78,눈썹,Eyebrows
79,눈,Eye
80,귀,Ear
81,볼,Cheek
82,팔,Arm
83,손가락,Finger
84,허벅지,Thigh
85,종아리,Calf
86,넓적다리,Thigh 2
87,가슴,Chest
88,언덩이,Bottom
89,팔꿈치,Elbow
90,손목,Wrist
91,발톱,Claw
92,발목,Ankle
93,손바닥,Palm of hand
94,턱을 깎다,To cut one's chin
95,속눈썹,Eyelashes
96,머리,Head
97,입슬,Lips
98,머리가락,Hair
99,얼글,Face
100,목,Neck
101,손,Hand
102,어깨,Shoulders
103,무릎,Knee
104,발,Foot
105,히프,Hip
106,발가락,Toes
107,발바닥,Sole of one's foot
108,손톱,Fingernail
109,이마,Forehead
110,쇄골,Collarbone
111,턱,Chin
112,두껍다,Thick
113,애교살,Aegyo fat
114,애교를 부리다,To show aegyo
115,애교가 있다,To have aegyo
116,보조개,Dimple
117,다크써클,Dark circles
118,귓볼,Ear lobes
0,혹부리,Person with a lump on one's cheeck or neck
1,연감,Almanac
2,담요,Blanket
3,도깨비,Demon from Korean mythology
4,혹을 떼다,To remove a lump
5,해피 엔딩,Happy Ending
6,의성어,Onomatopeia
7,의태어,Mimetic word
8,킥킥,Snickering noise
9,하하,Ha Ha
10,호호,Ho Ho
11,웃기다,To be funny
12,히히,He He
13,딸링 딸랑,Noise a bell makes
14,멍멍,Noise a puppy makes
15,꿀꿀,Noise a pig makes
16,음에,Noise a cow makes
17,벌 벌,Sound of shivering
18,덜 덜,Sound of shivering 2
19,살금 살금,"Secretly, stealthily"
20,쪼르르,Sound of something flowing
21,펄 펄,Very hot or boiling status
22,행사,Event
23,자세하다,To be detailed
24,및,As well as
25,적당하다,To be adequate
26,글쎄 말이에요,Well ...
27,빨대,Straw
28,빨다,To suck
29,세상하다,To imagine
30,리가,Liga
31,확신,Conviction
32,임신하다,To get pregnant
33,출산하다,To give birth
34,육아하다,To take care of a child
35,육아휴직,Parental Leave
36,안심하다,To feel relief
37,아이를 보내다,To send someone's child somewhere
0,참석(을) 하다,To attend
1,기대(가) 되다,To look forward to
2,손질(을) 하다,To repair
3,입장(을) 하다,To enter
4,대접하다,To serve
5,소문을 내다,To spread a rumour
6,그립다,To feel homesick
7,하객,Guests
8,주례,Officiant
9,폐백,Traditional ceremony to pay respect to bride groom's parents
10,피로연,Reception
11,모처럼,For a change
12,유난히,Particularly
13,예식장,Wedding
14,대기실,Waiting room
15,축의금을 내다,To give a monetary gift
16,신혼여행을 떠나다,To leave on a honeymoon
17,국수를 대접하다,To serve noodles
18,신부 대기실에서 기다리다,To wait in the bride room
19,신랑과 신부가 입장을 하다,To be bride and groom
20,머리 손질을 하다,To have one's hair done
21,주례사를 듣다,To listen to the officiant
22,서원하다,To take a vow
23,섭섭하다,To be disappointed
24,폐백 의상,폐백 clothing
25,대추,Jujube
26,함,Box of wedding gifts sent by groom
27,상견례,Meeting between families of bride and bridegroom
28,혼수,Furnishings bought by bride
29,예물,Wedding gift
30,채단,Skills
31,오방주머니,Money bags given by bridegroom
32,원앙새,Ornamental mandarin ducks
33,혼서,Marriage letter from bride family to groom family
34,이바지,Food made by groom's family
35,시어머니,Husband's mother
36,시아버지,Husband's father
37,시댁,Husband's family's home
38,장모님,Wife's mother
39,장인어른,Wife's father
40,처가,Wife's family's home
41,신부,Bride
42,신랑,Groom
43,생일 찬지,Birthday Party
44,촐업식,Graduation Party
45,자연스럽다,Naturally
46,맛선을 보다,Marriage Meeting
47,아이를 기르다,Raise a child
48,마니또,Secret friend
49,옷고름,Breast tie
50,포장지,Wrapping paper
51,묶다,Tie
52,비닐,Vinyl
53,상자,Box
54,테이프,Tape
55,가위,Scissors
56,칼,Knife
57,풀,Glue
0,가시다,Honorific of 가다
1,읽으시다,Honorific of 읽다
2,사시다,Honorific of 사다
3,아프시다,Honorific of 아프다
4,드시다,Honorific of 먹다
5,오시다,Honorific of 오다
6,보시다,Honorific of 보다
7,주무시다,Honorific of 자다
8,돌아가시다,Honorific of 죽다
9,계시다,Honorific of 있다
10,있으시다,Honorific of 있다 2
11,진지,Honorific of 밥
12,연세,Honorific of 나이
13,댁,Honorific of 집
14,말씀,Honorific of 말
15,따님,Honorific of 딸
16,병,Disease
17,병환,Honorific of 병
18,성함,Honorific of 이름
19,분,Honorific of 사람
20,생신,Honorific of 생일
21,아드님,Honorific of 아들
22,여쭙다,Honorific of 묻다
23,뵙다,Honorific of 만나다
24,문어체,Written form
25,구어체,Spoken form
26,샘,Slang for 선생님
27,과하다,To be excessive
28,조울증,Bipolar disorder
0,어리다,To be young
1,주문하다,To order
2,계획을 세우다,To make plans
3,자나가다,To pass by
4,시키다,To order 2
5,삐치다,To sulk
6,갖다 주다,To go and bring something
7,모으다,To collect
8,무리하다,To overdo it
9,마치다,To finish
10,들다,To lift up
11,잡다,To catch
12,불쌍하다,To be pitiful
13,입에 맞다,To be to one's taste
14,입 맛이 없다,To not be to one's taste
15,입이 무겁다,To be good at keeping secrets
16,입이 짧다,To have a small appetite
17,입이 가볍다,To have a loose tongue
18,달다,To be sweet
19,쓰다,To be bitter
20,맵다,To be spicy
21,시다,To be sour
22,짜다,To be salty
23,싱겁다,To be bland
24,달콤하다,To be sweet and tasty
25,쌉쌀하다,To be bitter and tasty
26,매콤하다,To be spicy and tasty
27,새콤하다,To be sour and tasty
28,짭짤하다,To be salty and tasty
29,느끼다,To be oily
30,밍밍하다,To be weak tasting
31,담백하다,To be unoily
32,썰다,To chop
33,굽다,To roast or bake
34,섞다,To mix 2
35,끓이다,To boil (liquid)
36,찌다,To steam
37,냄비,Saucepan
38,프라이팬,Frying Pan
39,칼,Knife
40,도마,Chopping board
41,볶다,To stir-fry
42,튀기다,To fry
43,비비다,To mix
44,삶다,To boil (an egg)
45,담다,To place on or in
46,그릇,Dish
47,접시,Plate
48,국자,Ladle
49,뒤집개,Spatula
50,원래,Originally
51,누구나,Whoever
52,시절,"Days, years"
53,금방,A few minutes ago
0,맞벌이를 하다,To have dual income
1,나누다,To divide
2,늘다,To increase
3,키우다,"To raise, grow"
4,살림을 하다,To run a house
5,바뀌다,To be changed
6,고용하다,To employ
7,해고(를) 당하다,To be laid off
8,집중이 되다,To concentrate
9,챙겨 먹다,To not skip meals
10,닮다,To resemble
11,서서히,Steadily
12,번갈아,Alternately
13,친정,Maternal side
14,시댁,In laws
15,실용적,Practical
16,취하다,To wobble whilst drunk
17,벤치,Bench
18,과음하다,To overdrink
19,욕하다,To curse
20,연애하다,To date
21,추억이 있다,To have memories
0,구하다,To look for
1,옮기다,To move
2,비다,To be empty
3,싣다,To load
4,등교하다,To go to school
5,시간이 걸리다,To take time
6,돈이 들다,To cost money
7,출근하다,To go to work
8,떠나다,To leave
9,데려가다,To take someone
10,모셔가다,To take someone hon.
11,가져가다,To take something
12,예전,The old days
13,직접,"In person, directly"
14,언제든지,Whenever
15,따로,Seperately
16,물가,Price
17,교통비,Transport cost
18,근처,"Nearby, vicinity"
19,덕분에,Thanks to
20,게시판,Notice board
21,하숙집,Lodgings
22,기숙사,Dormitory
23,가전제품,Home appliances
24,책장,Book case
25,침대,Bed
26,책상,Desk
27,냉장고,Fridge
28,전자레인지,Microwave
29,부엌,Kitchen
30,샤워실,Shower Room
31,전세,Key money
32,평,3.3m^2
33,월세,Rent
34,주방,Kitchen 2
35,마음에 들다,To be to one's liking
36,부동산,Real Estate Agent
37,원룸,One room
38,고시원,Goshiwon
39,가구,Furniture
40,식탁,Dining table
41,옷장,Wardrobe
42,세탁기,Washing machine
43,에어컨,Air conditioner
44,가스레인지,Gas range
45,위치,Situation
46,비용,Cost
47,관리비,Utility fees
48,보증금,Deposit
49,전망이 좋다,To have a good view
50,단독주택,Detached house
51,거실,Living room
52,별도,Separately
53,포함,Including
54,동거,Live together
55,공동 화장실,Shared bathroom
56,냉장고 유,To have a fridge
57,냉장고 무,To have no fridge
58,저렴하다,To be cheap
59,신청하다,To apply
60,곤란하다,To be hard pressed
61,포함하다,To include
62,대충,Roughly
63,중고,Used
64,독방,Live alone
65,옵션,Not fully furnished
66,풀옵션,Fully furnished
67,합숙,Live together 2
68,공동 샤워실,Shared shower room
69,도우미,Helper
70,대신,Instead of
71,올리다,To put something online
72,불친절하다,To be unkind
73,매번,Every time
74,헌,Used 2
75,공짜,Free
76,억,100 000 000
77,꼼꼼하게,Detailed
78,몸매가 좋다,To have a good body
79,몸매가 나쁘다,To have a bad body
80,정확하게,Precisely
0,(눈이) 붓다,To be swollen
1,충혈되다,To be bloodshot
2,(병에) 걸리다,To catch an illness
3,진찰하다,To examine
4,(술이/잠이) 깨다,To sober up
5,피로가 풀리다,To be relieved of fatigue
6,넘어지다,To fall over
7,(얼글을) 찡그리다,To frown or grimace
8,꾀병을 부리다,To feign illness
9,금이 가다,To be cracked or fractured
10,깁스를 하다,To wear a cast
11,과식을 하다,To over eat
12,체하다,To have an upset stomach
13,어색하다,To be awkward
14,적당하다,To be suitable
15,신선하다,To be new or fresh
16,움직이다,To move
17,곧바로,Straight or immediately
18,덜,Less
0,경기(를) 하다,To have a game
1,응원(을) 하다,To cheer
2,이기다,To win
3,승리(를) 하다,To win 2
4,지다,To lose
5,패배(를) 하다,To lose 2
6,잠을 설치다,To be unable to sleep
7,대단하다,To be great
8,골을 넣다,To score a goal
9,지켜보다,To watch with interest
10,긴장을 풀다,To relax
11,한턱(을) 내다,To pay for someone
12,마주 보다,To face each other
13,굶다,To go hungry
14,남기다,To leave behind
15,후회하다,To regret
16,교포,Overseas Korean
17,전반전,First half
18,후반전,Second half
19,연장전,Extra time
20,결승전,Final match
21,줄결승전,Semi final match
22,노력,Effort
23,성공,Success
24,양념,Seasoning
25,품질,Quality
26,포기하지 않는다 ,To not give up
27,국가,National Anthem
28,국가,Nationality
29,악마,The Devil
30,결승,Final play off
31,승리자,Winner
32,승부차기,Penalty shoot-out
33,아시아,Asia
34,응원단,Cheering squad
35,청소년,Teenager
36,후회,Regret
37,붉다,To be scarlet or red
0,조사하다,To investigate
1,검색하다,To search
2,보여주다,To show someone
3,(컴퓨터에) 치다,To use a computer
4,클릭하다,To click
5,지각하다,To be late
6,떠들다,To talk
7,졸다,To doze off
8,벼락치기를 하다,To study at the last minute
9,특히,Especially
10,겨우,Barely
11,한참,Long time
12,등,Ranking
0,보이다,To be seen
1,쓰이다,To be used
2,놓이다,To be placed on
3,섞이다,To be blended
4,쌓다,To pile up
5,쌓이다,To be piled up
6,닫히다,To be closed
7,잡히다,To be caught
8,뽑히다,To be singled out
9,밟히다,To be trampled
10,들리다,To be audible
11,부르다,To call
12,불리다,To be called
13,열리다,To be opened
14,물다,To bite
15,물리다,To be bitten
16,밀다,To push
17,밀리다,To be pushed
18,풀다,To solve
19,풀리다,To be solved
20,팔리다,To be on sale
21,걸다,To hang
22,떨다,To tremble
23,떨리다,To be trembling
24,쫓다,To chase
25,쫓기다,To be chased
26,빼앗다,To confiscate
27,빼앗기다,To be confiscated
28,안다,To hug
29,안기다,To be hugged
30,담기다,To be filled
31,막히다,To be clogged
32,참기다,To be full
33,업다,To carry someone or something on one's back
34,업히다,To be carried on someone's back
35,끊다,To disconnect
36,끊기다,To be disconnected
0,놓다,To put something on
1,길눈이 어둡다,To have no sense of direction
2,고생(을) 하다,To work hard
3,눈물이 나다,To have tears come
4,복사(를) 하다,To copy
5,헤매다,To wander
6,들다,To lift
7,환호(를) 하다,To cheer
8,짓궂다,To be mischevious
9,발표문,Statement
10,자신(감),Confidence
11,매번,Everytime
12,제시간,Scheduled time
